game,year,month,month_idx,draw_nr,numbers
sayisal-loto,2021,Şubat,2,21,"[10, 12, 57, 75, 80, 83, 25]"
sayisal-loto,2021,Şubat,2,20,"[8, 11, 16, 47, 64, 87, 15]"
sayisal-loto,2021,Şubat,2,19,"[3, 20, 24, 47, 63, 69, 32]"
sayisal-loto,2021,Şubat,2,18,"[21, 24, 31, 38, 46, 71, 10]"
sayisal-loto,2021,Şubat,2,17,"[1, 5, 13, 33, 40, 52, 12]"
sayisal-loto,2021,Şubat,2,16,"[24, 32, 33, 34, 45, 61, 81]"
sayisal-loto,2021,Mart,3,39,"[1, 3, 59, 83, 84, 88, 37]"
sayisal-loto,2021,Mart,3,38,"[5, 21, 41, 51, 56, 66, 23]"
sayisal-loto,2021,Mart,3,37,"[3, 11, 21, 28, 62, 83, 7]"
sayisal-loto,2021,Mart,3,36,"[3, 4, 11, 22, 37, 88, 43]"
sayisal-loto,2021,Mart,3,35,"[9, 12, 39, 64, 70, 89, 40]"
sayisal-loto,2021,Mart,3,34,"[6, 22, 28, 50, 72, 90, 74]"
sayisal-loto,2021,Mart,3,33,"[7, 13, 15, 69, 78, 79, 10]"
sayisal-loto,2021,Mart,3,32,"[23, 27, 37, 56, 79, 83, 71]"
sayisal-loto,2021,Mart,3,31,"[11, 19, 25, 32, 54, 71, 61]"
sayisal-loto,2021,Mart,3,30,"[4, 23, 30, 49, 53, 87, 22]"
sayisal-loto,2021,Nisan,4,51,"[1, 15, 32, 50, 55, 69, 17]"
sayisal-loto,2021,Nisan,4,50,"[3, 34, 42, 52, 66, 70, 28]"
sayisal-loto,2021,Nisan,4,49,"[6, 19, 29, 51, 62, 81, 30]"
sayisal-loto,2021,Nisan,4,48,"[13, 33, 58, 74, 78, 89, 46]"
sayisal-loto,2021,Nisan,4,47,"[12, 23, 56, 79, 82, 86, 5]"
sayisal-loto,2021,Nisan,4,46,"[27, 39, 56, 73, 83, 84, 23]"
sayisal-loto,2021,Nisan,4,45,"[2, 4, 21, 37, 63, 73, 81]"
sayisal-loto,2021,Nisan,4,44,"[18, 48, 66, 72, 88, 90, 5]"
sayisal-loto,2021,Nisan,4,43,"[5, 21, 30, 43, 45, 60, 39]"
sayisal-loto,2021,Nisan,4,42,"[13, 53, 64, 69, 78, 80, 42]"
sayisal-loto,2021,Mayıs,5,65,"[6, 21, 32, 58, 88, 90, 82]"
sayisal-loto,2021,Mayıs,5,64,"[7, 17, 39, 44, 55, 67, 63]"
sayisal-loto,2021,Mayıs,5,63,"[47, 48, 49, 52, 58, 85, 15]"
sayisal-loto,2021,Mayıs,5,62,"[7, 16, 59, 69, 78, 89, 8]"
sayisal-loto,2021,Mayıs,5,61,"[1, 11, 56, 59, 80, 81, 40]"
sayisal-loto,2021,Mayıs,5,60,"[10, 11, 24, 53, 71, 90, 77]"
sayisal-loto,2021,Mayıs,5,59,"[21, 46, 48, 62, 89, 90, 6]"
sayisal-loto,2021,Mayıs,5,58,"[17, 29, 52, 74, 77, 85, 9]"
sayisal-loto,2021,Mayıs,5,57,"[13, 43, 45, 70, 76, 86, 7]"
sayisal-loto,2021,Mayıs,5,56,"[7, 19, 49, 55, 61, 89, 53]"
sayisal-loto,2021,Haziran,6,78,"[40, 53, 55, 67, 78, 87, 13]"
sayisal-loto,2021,Haziran,6,77,"[7, 44, 45, 57, 62, 66, 88]"
sayisal-loto,2021,Haziran,6,76,"[7, 22, 26, 31, 82, 84, 33]"
sayisal-loto,2021,Haziran,6,75,"[28, 48, 59, 61, 65, 67, 47]"
sayisal-loto,2021,Haziran,6,74,"[8, 25, 46, 52, 77, 79, 48]"
sayisal-loto,2021,Haziran,6,73,"[21, 24, 25, 48, 72, 76, 43]"
sayisal-loto,2021,Haziran,6,72,"[10, 12, 17, 40, 52, 83, 57]"
sayisal-loto,2021,Haziran,6,71,"[13, 23, 40, 41, 62, 77, 1]"
sayisal-loto,2021,Haziran,6,70,"[5, 13, 15, 37, 52, 78, 88]"
sayisal-loto,2021,Haziran,6,69,"[15, 26, 61, 66, 79, 82, 80]"
sayisal-loto,2021,Temmuz,7,91,"[8, 14, 15, 16, 36, 64, 33]"
sayisal-loto,2021,Temmuz,7,90,"[18, 20, 33, 40, 74, 86, 68]"
sayisal-loto,2021,Temmuz,7,89,"[1, 8, 50, 68, 83, 87, 43]"
sayisal-loto,2021,Temmuz,7,88,"[13, 24, 47, 73, 75, 76, 10]"
sayisal-loto,2021,Temmuz,7,87,"[8, 22, 52, 60, 83, 89, 39]"
sayisal-loto,2021,Temmuz,7,86,"[2, 9, 31, 61, 85, 88, 83]"
sayisal-loto,2021,Temmuz,7,85,"[1, 5, 6, 43, 52, 55, 84]"
sayisal-loto,2021,Temmuz,7,84,"[12, 44, 45, 52, 67, 71, 55]"
sayisal-loto,2021,Temmuz,7,83,"[2, 19, 23, 51, 73, 90, 42]"
sayisal-loto,2021,Temmuz,7,82,"[8, 46, 58, 66, 71, 73, 84]"
sayisal-loto,2021,Ağustos,8,104,"[30, 46, 48, 68, 87, 88, 42]"
sayisal-loto,2021,Ağustos,8,103,"[16, 25, 58, 66, 80, 89, 55]"
sayisal-loto,2021,Ağustos,8,102,"[22, 34, 49, 54, 63, 89, 57]"
sayisal-loto,2021,Ağustos,8,101,"[12, 14, 23, 31, 32, 87, 77]"
sayisal-loto,2021,Ağustos,8,100,"[14, 40, 41, 44, 72, 77, 43]"
sayisal-loto,2021,Ağustos,8,99,"[36, 41, 48, 59, 64, 84, 54]"
sayisal-loto,2021,Ağustos,8,98,"[29, 44, 45, 67, 84, 86, 5]"
sayisal-loto,2021,Ağustos,8,97,"[2, 5, 44, 64, 71, 80, 54]"
sayisal-loto,2021,Ağustos,8,96,"[8, 35, 38, 57, 74, 80, 16]"
sayisal-loto,2021,Ağustos,8,95,"[22, 30, 42, 44, 66, 77, 18]"
sayisal-loto,2021,Eylül,9,117,"[11, 14, 24, 47, 67, 84, 90]"
sayisal-loto,2021,Eylül,9,116,"[29, 32, 50, 61, 80, 84, 24]"
sayisal-loto,2021,Eylül,9,115,"[4, 22, 24, 27, 72, 77, 32]"
sayisal-loto,2021,Eylül,9,114,"[11, 13, 37, 42, 59, 82, 78]"
sayisal-loto,2021,Eylül,9,113,"[1, 12, 15, 16, 20, 70, 54]"
sayisal-loto,2021,Eylül,9,112,"[9, 19, 47, 48, 67, 90, 20]"
sayisal-loto,2021,Eylül,9,111,"[6, 33, 49, 65, 68, 80, 20]"
sayisal-loto,2021,Eylül,9,110,"[9, 12, 20, 25, 41, 89, 76]"
sayisal-loto,2021,Eylül,9,109,"[3, 4, 11, 18, 19, 32, 28]"
sayisal-loto,2021,Eylül,9,108,"[23, 51, 53, 58, 68, 75, 54]"
sayisal-loto,2021,Ekim,10,130,"[36, 40, 41, 54, 55, 64, 48, 16]"
sayisal-loto,2021,Ekim,10,129,"[2, 18, 25, 36, 45, 65, 26, 24]"
sayisal-loto,2021,Ekim,10,128,"[7, 22, 30, 37, 60, 67, 61, 31]"
sayisal-loto,2021,Ekim,10,127,"[26, 36, 49, 74, 80, 81, 61, 16]"
sayisal-loto,2021,Ekim,10,126,"[5, 11, 30, 40, 56, 61, 46, 62]"
sayisal-loto,2021,Ekim,10,125,"[23, 26, 34, 44, 46, 56, 49]"
sayisal-loto,2021,Ekim,10,124,"[17, 24, 27, 47, 57, 68, 13]"
sayisal-loto,2021,Ekim,10,123,"[5, 39, 58, 60, 66, 75, 86]"
sayisal-loto,2021,Ekim,10,122,"[17, 42, 50, 76, 84, 89, 12]"
sayisal-loto,2021,Ekim,10,121,"[16, 18, 50, 52, 69, 86, 17]"
sayisal-loto,2021,Kasım,11,143,"[27, 35, 37, 42, 60, 63, 49, 20]"
sayisal-loto,2021,Kasım,11,142,"[17, 43, 46, 61, 69, 89, 41, 56]"
sayisal-loto,2021,Kasım,11,141,"[32, 52, 71, 73, 77, 84, 15, 16]"
sayisal-loto,2021,Kasım,11,140,"[7, 47, 48, 62, 69, 83, 23, 83]"
sayisal-loto,2021,Kasım,11,139,"[13, 43, 48, 53, 63, 67, 74, 13]"
sayisal-loto,2021,Kasım,11,138,"[53, 56, 61, 65, 71, 81, 16, 55]"
sayisal-loto,2021,Kasım,11,137,"[13, 15, 43, 51, 71, 88, 50, 84]"
sayisal-loto,2021,Kasım,11,136,"[31, 47, 67, 74, 79, 86, 29, 65]"
sayisal-loto,2021,Kasım,11,135,"[8, 31, 32, 55, 65, 71, 84, 21]"
sayisal-loto,2021,Kasım,11,134,"[16, 25, 36, 54, 56, 61, 4, 84]"
sayisal-loto,2021,Aralık,12,156,"[34, 43, 47, 57, 73, 89, 85, 35]"
sayisal-loto,2021,Aralık,12,155,"[6, 36, 54, 55, 85, 88, 64, 44]"
sayisal-loto,2021,Aralık,12,154,"[10, 45, 53, 66, 77, 88, 64, 49]"
sayisal-loto,2021,Aralık,12,153,"[6, 12, 14, 48, 55, 72, 18, 2]"
sayisal-loto,2021,Aralık,12,152,"[7, 18, 63, 67, 69, 78, 10, 24]"
sayisal-loto,2021,Aralık,12,151,"[2, 13, 14, 33, 63, 88, 70, 27]"
sayisal-loto,2021,Aralık,12,150,"[2, 21, 24, 45, 83, 84, 58, 35]"
sayisal-loto,2021,Aralık,12,149,"[1, 9, 18, 41, 56, 79, 83, 11]"
sayisal-loto,2021,Aralık,12,148,"[18, 33, 41, 59, 77, 87, 6, 24]"
sayisal-loto,2021,Aralık,12,147,"[5, 17, 26, 44, 58, 71, 63, 56]"
sayisal-loto,2022,Ocak,1,14,"[17, 28, 44, 59, 66, 80, 90, 29]"
sayisal-loto,2022,Ocak,1,13,"[3, 8, 23, 61, 63, 64, 65, 11]"
sayisal-loto,2022,Ocak,1,12,"[30, 50, 58, 71, 87, 88, 15, 17]"
sayisal-loto,2022,Ocak,1,11,"[6, 24, 37, 56, 71, 83, 10, 36]"
sayisal-loto,2022,Ocak,1,10,"[15, 56, 61, 64, 68, 86, 4, 74]"
sayisal-loto,2022,Ocak,1,9,"[17, 40, 47, 50, 63, 75, 14, 40]"
sayisal-loto,2022,Ocak,1,8,"[4, 25, 32, 44, 67, 75, 54, 78]"
sayisal-loto,2022,Ocak,1,7,"[6, 19, 22, 23, 27, 84, 26, 25]"
sayisal-loto,2022,Ocak,1,6,"[1, 9, 39, 59, 64, 68, 55, 24]"
sayisal-loto,2022,Ocak,1,5,"[36, 55, 60, 64, 70, 86, 44, 56]"
sayisal-loto,2022,Şubat,2,26,"[14, 23, 40, 41, 42, 53, 46, 5]"
sayisal-loto,2022,Şubat,2,25,"[18, 59, 64, 74, 79, 80, 85, 31]"
sayisal-loto,2022,Şubat,2,24,"[10, 25, 28, 56, 66, 86, 41, 66]"
sayisal-loto,2022,Şubat,2,23,"[3, 28, 52, 87, 89, 90, 27, 25]"
sayisal-loto,2022,Şubat,2,22,"[5, 11, 12, 18, 34, 85, 37, 49]"
sayisal-loto,2022,Şubat,2,21,"[28, 39, 42, 68, 71, 74, 19, 37]"
sayisal-loto,2022,Şubat,2,20,"[23, 25, 37, 43, 45, 67, 87, 54]"
sayisal-loto,2022,Şubat,2,19,"[23, 33, 38, 62, 80, 90, 79, 40]"
sayisal-loto,2022,Şubat,2,18,"[9, 29, 43, 60, 68, 69, 56, 81]"
sayisal-loto,2022,Şubat,2,17,"[1, 12, 51, 57, 64, 76, 78, 44]"
sayisal-loto,2022,Mart,3,39,"[1, 13, 49, 56, 78, 88, 19, 13]"
sayisal-loto,2022,Mart,3,38,"[5, 33, 36, 51, 68, 78, 15, 5]"
sayisal-loto,2022,Mart,3,37,"[8, 11, 22, 41, 44, 59, 19, 59]"
sayisal-loto,2022,Mart,3,36,"[6, 13, 19, 31, 70, 84, 51, 70]"
sayisal-loto,2022,Mart,3,35,"[15, 18, 49, 56, 68, 79, 47, 80]"
sayisal-loto,2022,Mart,3,34,"[9, 20, 22, 23, 25, 86, 2, 82]"
sayisal-loto,2022,Mart,3,33,"[31, 40, 42, 45, 73, 89, 90, 47]"
sayisal-loto,2022,Mart,3,32,"[19, 32, 40, 42, 47, 58, 61, 42]"
sayisal-loto,2022,Mart,3,31,"[25, 29, 44, 61, 76, 79, 35, 40]"
sayisal-loto,2022,Mart,3,30,"[15, 32, 68, 69, 81, 84, 29, 17]"
sayisal-loto,2022,Nisan,4,52,"[9, 12, 36, 39, 57, 72, 37, 46]"
sayisal-loto,2022,Nisan,4,51,"[29, 32, 35, 47, 64, 73, 68, 72]"
sayisal-loto,2022,Nisan,4,50,"[2, 47, 48, 61, 75, 84, 52, 41]"
sayisal-loto,2022,Nisan,4,49,"[1, 3, 31, 70, 83, 86, 18, 34]"
sayisal-loto,2022,Nisan,4,48,"[4, 13, 15, 75, 79, 86, 12, 69]"
sayisal-loto,2022,Nisan,4,47,"[25, 27, 38, 68, 73, 88, 49, 23]"
sayisal-loto,2022,Nisan,4,46,"[16, 22, 47, 78, 79, 80, 23, 75]"
sayisal-loto,2022,Nisan,4,45,"[6, 38, 49, 62, 72, 82, 40, 65]"
sayisal-loto,2022,Nisan,4,44,"[26, 31, 33, 46, 60, 72, 84, 15]"
sayisal-loto,2022,Nisan,4,43,"[3, 6, 23, 53, 62, 71, 90, 28]"
sayisal-loto,2022,Mayıs,5,65,"[7, 20, 28, 34, 46, 86, 9, 35]"
sayisal-loto,2022,Mayıs,5,64,"[9, 20, 26, 35, 38, 78, 72, 81]"
sayisal-loto,2022,Mayıs,5,63,"[4, 18, 24, 34, 60, 86, 8, 21]"
sayisal-loto,2022,Mayıs,5,62,"[9, 11, 25, 26, 66, 85, 5, 19]"
sayisal-loto,2022,Mayıs,5,61,"[21, 46, 62, 73, 87, 90, 86, 53]"
sayisal-loto,2022,Mayıs,5,60,"[14, 23, 43, 57, 74, 88, 28, 61]"
sayisal-loto,2022,Mayıs,5,59,"[26, 53, 56, 57, 67, 80, 2, 81]"
sayisal-loto,2022,Mayıs,5,58,"[1, 14, 38, 56, 66, 71, 25, 49]"
sayisal-loto,2022,Mayıs,5,57,"[11, 27, 54, 57, 65, 82, 78, 63]"
sayisal-loto,2022,Mayıs,5,56,"[7, 10, 32, 53, 63, 75, 37, 50]"
sayisal-loto,2022,Haziran,6,78,"[1, 12, 19, 22, 53, 67, 65, 5]"
sayisal-loto,2022,Haziran,6,77,"[25, 45, 48, 55, 79, 82, 60, 2]"
sayisal-loto,2022,Haziran,6,76,"[9, 15, 25, 46, 49, 71, 39, 20]"
sayisal-loto,2022,Haziran,6,75,"[16, 18, 36, 37, 69, 77, 57, 3]"
sayisal-loto,2022,Haziran,6,74,"[14, 31, 40, 53, 61, 88, 60, 87]"
sayisal-loto,2022,Haziran,6,73,"[10, 20, 36, 49, 67, 71, 56, 19]"
sayisal-loto,2022,Haziran,6,72,"[7, 22, 28, 57, 86, 89, 17, 30]"
sayisal-loto,2022,Haziran,6,71,"[2, 3, 25, 57, 60, 86, 45, 6]"
sayisal-loto,2022,Haziran,6,70,"[4, 29, 55, 64, 72, 83, 24, 84]"
sayisal-loto,2022,Haziran,6,69,"[26, 50, 58, 69, 73, 88, 32, 48]"
sayisal-loto,2022,Temmuz,7,91,"[16, 18, 43, 53, 58, 78, 46, 71]"
sayisal-loto,2022,Temmuz,7,90,"[3, 4, 19, 84, 85, 87, 11, 68]"
sayisal-loto,2022,Temmuz,7,89,"[8, 15, 23, 34, 46, 73, 47, 39]"
sayisal-loto,2022,Temmuz,7,88,"[9, 10, 28, 40, 53, 76, 39, 12]"
sayisal-loto,2022,Temmuz,7,87,"[8, 25, 32, 41, 46, 49, 10, 21]"
sayisal-loto,2022,Temmuz,7,86,"[9, 11, 27, 51, 62, 72, 18, 81]"
sayisal-loto,2022,Temmuz,7,85,"[10, 17, 26, 29, 75, 80, 32, 90]"
sayisal-loto,2022,Temmuz,7,84,"[3, 8, 21, 46, 60, 90, 57, 87]"
sayisal-loto,2022,Temmuz,7,83,"[8, 22, 23, 40, 51, 89, 60, 89]"
sayisal-loto,2022,Temmuz,7,82,"[15, 81, 83, 87, 88, 90, 16, 23]"
sayisal-loto,2022,Ağustos,8,105,"[25, 45, 56, 72, 83, 89, 58, 28]"
sayisal-loto,2022,Ağustos,8,104,"[13, 24, 34, 47, 76, 82, 86, 74]"
sayisal-loto,2022,Ağustos,8,103,"[5, 9, 28, 29, 50, 81, 89, 84]"
sayisal-loto,2022,Ağustos,8,102,"[3, 22, 38, 77, 82, 87, 56, 71]"
sayisal-loto,2022,Ağustos,8,101,"[10, 12, 14, 31, 60, 69, 4, 86]"
sayisal-loto,2022,Ağustos,8,100,"[34, 37, 44, 66, 74, 83, 68, 2]"
sayisal-loto,2022,Ağustos,8,99,"[11, 26, 28, 64, 74, 87, 67, 52]"
sayisal-loto,2022,Ağustos,8,98,"[3, 10, 28, 45, 67, 76, 39, 51]"
sayisal-loto,2022,Ağustos,8,97,"[24, 46, 61, 69, 79, 86, 15, 69]"
sayisal-loto,2022,Ağustos,8,96,"[9, 13, 19, 28, 46, 69, 88, 28]"
sayisal-loto,2022,Eylül,9,117,"[47, 52, 57, 69, 70, 72, 74, 41]"
sayisal-loto,2022,Eylül,9,116,"[40, 44, 66, 82, 84, 87, 47, 75]"
sayisal-loto,2022,Eylül,9,115,"[2, 7, 15, 20, 21, 43, 25, 47]"
sayisal-loto,2022,Eylül,9,114,"[1, 3, 41, 43, 49, 86, 62, 56]"
sayisal-loto,2022,Eylül,9,113,"[15, 23, 35, 39, 56, 64, 9, 17]"
sayisal-loto,2022,Eylül,9,112,"[55, 56, 60, 66, 79, 81, 4, 5]"
sayisal-loto,2022,Eylül,9,111,"[18, 34, 52, 64, 66, 67, 60, 23]"
sayisal-loto,2022,Eylül,9,110,"[12, 14, 24, 27, 65, 67, 31, 74]"
sayisal-loto,2022,Eylül,9,109,"[13, 19, 27, 32, 35, 84, 74, 60]"
sayisal-loto,2022,Eylül,9,108,"[8, 22, 25, 37, 70, 78, 46, 50]"
sayisal-loto,2022,Ekim,10,131,"[1, 4, 64, 67, 77, 88, 59, 68]"
sayisal-loto,2022,Ekim,10,130,"[1, 3, 7, 17, 41, 46, 21, 20]"
sayisal-loto,2022,Ekim,10,129,"[29, 31, 40, 67, 81, 90, 88, 22]"
sayisal-loto,2022,Ekim,10,128,"[13, 24, 50, 59, 65, 80, 14, 73]"
sayisal-loto,2022,Ekim,10,127,"[2, 4, 11, 36, 49, 69, 33, 52]"
sayisal-loto,2022,Ekim,10,126,"[23, 24, 29, 33, 60, 75, 85, 36]"
sayisal-loto,2022,Ekim,10,125,"[6, 31, 61, 68, 71, 78, 18, 2]"
sayisal-loto,2022,Ekim,10,124,"[13, 24, 27, 45, 65, 81, 88, 48]"
sayisal-loto,2022,Ekim,10,123,"[4, 15, 18, 46, 85, 90, 86, 26]"
sayisal-loto,2022,Ekim,10,122,"[14, 28, 46, 56, 57, 58, 40, 37]"
sayisal-loto,2022,Kasım,11,144,"[8, 14, 26, 30, 83, 84, 17, 52]"
sayisal-loto,2022,Kasım,11,143,"[13, 28, 34, 67, 77, 81, 36, 71]"
sayisal-loto,2022,Kasım,11,142,"[2, 12, 21, 58, 63, 64, 70, 26]"
sayisal-loto,2022,Kasım,11,141,"[2, 26, 27, 31, 60, 71, 14, 77]"
sayisal-loto,2022,Kasım,11,140,"[8, 29, 54, 65, 76, 87, 25, 46]"
sayisal-loto,2022,Kasım,11,139,"[9, 19, 41, 55, 63, 68, 11, 89]"
sayisal-loto,2022,Kasım,11,138,"[37, 38, 63, 66, 78, 85, 73, 67]"
sayisal-loto,2022,Kasım,11,137,"[2, 5, 10, 12, 55, 67, 90, 74]"
sayisal-loto,2022,Kasım,11,136,"[28, 33, 52, 61, 68, 69, 70, 41]"
sayisal-loto,2022,Kasım,11,135,"[14, 42, 46, 71, 77, 85, 64, 82]"
sayisal-loto,2022,Aralık,12,157,"[16, 22, 42, 64, 68, 84, 51, 76]"
sayisal-loto,2022,Aralık,12,156,"[11, 28, 52, 71, 77, 87, 12, 69]"
sayisal-loto,2022,Aralık,12,155,"[4, 18, 23, 33, 71, 89, 54, 63]"
sayisal-loto,2022,Aralık,12,154,"[9, 31, 34, 75, 80, 86, 50, 62]"
sayisal-loto,2022,Aralık,12,153,"[51, 54, 63, 67, 77, 88, 9, 24]"
sayisal-loto,2022,Aralık,12,152,"[32, 35, 42, 74, 80, 84, 58, 83]"
sayisal-loto,2022,Aralık,12,151,"[7, 13, 39, 41, 65, 69, 45, 66]"
sayisal-loto,2022,Aralık,12,150,"[13, 27, 29, 34, 58, 82, 38, 13]"
sayisal-loto,2022,Aralık,12,149,"[6, 16, 27, 32, 62, 68, 57, 42]"
sayisal-loto,2022,Aralık,12,148,"[1, 41, 59, 63, 65, 86, 27, 60]"
sayisal-loto,2023,Ocak,1,13,"[7, 61, 63, 75, 83, 89, 71, 71]"
sayisal-loto,2023,Ocak,1,12,"[7, 11, 29, 44, 45, 84, 51, 76]"
sayisal-loto,2023,Ocak,1,11,"[26, 29, 40, 63, 70, 88, 72, 65]"
sayisal-loto,2023,Ocak,1,10,"[4, 17, 30, 65, 69, 78, 33, 3]"
sayisal-loto,2023,Ocak,1,9,"[39, 49, 62, 81, 87, 88, 14, 14]"
sayisal-loto,2023,Ocak,1,8,"[10, 22, 35, 44, 52, 85, 81, 64]"
sayisal-loto,2023,Ocak,1,7,"[2, 23, 34, 41, 57, 70, 49, 79]"
sayisal-loto,2023,Ocak,1,6,"[8, 34, 56, 77, 85, 89, 6, 32]"
sayisal-loto,2023,Ocak,1,5,"[1, 22, 32, 50, 74, 81, 33, 69]"
sayisal-loto,2023,Ocak,1,4,"[4, 21, 23, 33, 35, 48, 12, 73]"
sayisal-loto,2023,Şubat,2,25,"[6, 7, 71, 74, 82, 86, 38, 73]"
sayisal-loto,2023,Şubat,2,24,"[1, 17, 25, 55, 62, 77, 13, 82]"
sayisal-loto,2023,Şubat,2,23,"[21, 24, 63, 72, 80, 86, 46, 85]"
sayisal-loto,2023,Şubat,2,22,"[5, 13, 42, 45, 68, 81, 41, 3]"
sayisal-loto,2023,Şubat,2,21,"[20, 23, 40, 60, 83, 85, 64, 4]"
sayisal-loto,2023,Şubat,2,20,"[11, 32, 59, 60, 67, 85, 26, 70]"
sayisal-loto,2023,Şubat,2,19,"[4, 7, 23, 37, 40, 50, 75, 55]"
sayisal-loto,2023,Şubat,2,18,"[6, 11, 16, 46, 59, 69, 25, 52]"
sayisal-loto,2023,Şubat,2,17,"[5, 6, 21, 44, 71, 79, 43, 87]"
sayisal-loto,2023,Şubat,2,16,"[12, 30, 48, 52, 61, 82, 55, 30]"
sayisal-loto,2023,Mart,3,38,"[21, 33, 49, 50, 51, 55, 76, 59]"
sayisal-loto,2023,Mart,3,37,"[23, 25, 36, 38, 82, 83, 16, 34]"
sayisal-loto,2023,Mart,3,36,"[6, 37, 66, 72, 77, 83, 1, 53]"
sayisal-loto,2023,Mart,3,35,"[3, 29, 58, 68, 69, 77, 42, 14]"
sayisal-loto,2023,Mart,3,34,"[11, 14, 15, 25, 26, 74, 64, 58]"
sayisal-loto,2023,Mart,3,33,"[11, 18, 30, 60, 81, 84, 17, 61]"
sayisal-loto,2023,Mart,3,32,"[11, 28, 29, 58, 68, 78, 24, 26]"
sayisal-loto,2023,Mart,3,31,"[5, 30, 78, 81, 83, 90, 62, 21]"
sayisal-loto,2023,Mart,3,30,"[23, 38, 45, 66, 77, 83, 75, 2]"
sayisal-loto,2023,Mart,3,29,"[28, 29, 30, 37, 61, 71, 10, 9]"
sayisal-loto,2023,Nisan,4,51,"[8, 11, 41, 58, 84, 87, 63, 76]"
sayisal-loto,2023,Nisan,4,50,"[8, 25, 53, 62, 71, 82, 28, 25]"
sayisal-loto,2023,Nisan,4,49,"[12, 15, 45, 62, 74, 84, 76, 50]"
sayisal-loto,2023,Nisan,4,48,"[7, 8, 11, 20, 46, 76, 5, 18]"
sayisal-loto,2023,Nisan,4,47,"[35, 41, 42, 46, 70, 87, 7, 62]"
sayisal-loto,2023,Nisan,4,46,"[5, 6, 18, 25, 48, 72, 2, 70]"
sayisal-loto,2023,Nisan,4,45,"[9, 26, 39, 43, 56, 64, 87, 9]"
sayisal-loto,2023,Nisan,4,44,"[38, 42, 63, 65, 82, 85, 9, 72]"
sayisal-loto,2023,Nisan,4,43,"[1, 2, 11, 33, 38, 89, 81, 50]"
sayisal-loto,2023,Nisan,4,42,"[5, 20, 21, 31, 40, 51, 24, 80]"
sayisal-loto,2023,Mayıs,5,65,"[1, 7, 10, 30, 49, 66, 46, 43]"
sayisal-loto,2023,Mayıs,5,64,"[8, 15, 47, 63, 69, 86, 18, 59]"
sayisal-loto,2023,Mayıs,5,63,"[20, 22, 32, 46, 56, 75, 66, 77]"
sayisal-loto,2023,Mayıs,5,62,"[11, 37, 38, 40, 49, 78, 59, 69]"
sayisal-loto,2023,Mayıs,5,61,"[18, 36, 45, 48, 49, 69, 58, 68]"
sayisal-loto,2023,Mayıs,5,60,"[3, 14, 18, 51, 62, 68, 31, 84]"
sayisal-loto,2023,Mayıs,5,59,"[14, 29, 40, 46, 79, 89, 19, 66]"
sayisal-loto,2023,Mayıs,5,58,"[10, 13, 20, 31, 69, 87, 56, 6]"
sayisal-loto,2023,Mayıs,5,57,"[25, 49, 66, 80, 81, 88, 55, 90]"
sayisal-loto,2023,Mayıs,5,56,"[17, 30, 35, 62, 89, 90, 28, 7]"
sayisal-loto,2023,Haziran,6,65,"[1, 7, 10, 30, 49, 66, 46, 43]"
sayisal-loto,2023,Haziran,6,64,"[8, 15, 47, 63, 69, 86, 18, 59]"
sayisal-loto,2023,Haziran,6,63,"[20, 22, 32, 46, 56, 75, 66, 77]"
sayisal-loto,2023,Haziran,6,62,"[11, 37, 38, 40, 49, 78, 59, 69]"
sayisal-loto,2023,Haziran,6,61,"[18, 36, 45, 48, 49, 69, 58, 68]"
sayisal-loto,2023,Haziran,6,60,"[3, 14, 18, 51, 62, 68, 31, 84]"
sayisal-loto,2023,Haziran,6,59,"[14, 29, 40, 46, 79, 89, 19, 66]"
sayisal-loto,2023,Haziran,6,58,"[10, 13, 20, 31, 69, 87, 56, 6]"
sayisal-loto,2023,Haziran,6,57,"[25, 49, 66, 80, 81, 88, 55, 90]"
sayisal-loto,2023,Haziran,6,56,"[17, 30, 35, 62, 89, 90, 28, 7]"
sayisal-loto,2023,Temmuz,7,91,"[1, 26, 34, 56, 64, 67, 71, 14]"
sayisal-loto,2023,Temmuz,7,90,"[33, 45, 63, 66, 74, 89, 67, 89]"
sayisal-loto,2023,Temmuz,7,89,"[10, 20, 23, 30, 83, 89, 7, 80]"
sayisal-loto,2023,Temmuz,7,88,"[4, 12, 31, 38, 68, 83, 9, 48]"
sayisal-loto,2023,Temmuz,7,87,"[12, 34, 52, 56, 59, 82, 15, 71]"
sayisal-loto,2023,Temmuz,7,86,"[25, 28, 44, 60, 77, 89, 47, 13]"
sayisal-loto,2023,Temmuz,7,85,"[5, 30, 55, 62, 66, 78, 79, 16]"
sayisal-loto,2023,Temmuz,7,84,"[14, 28, 41, 45, 66, 87, 39, 4]"
sayisal-loto,2023,Temmuz,7,83,"[21, 30, 31, 40, 51, 71, 54, 59]"
sayisal-loto,2023,Temmuz,7,82,"[27, 42, 45, 53, 63, 81, 85, 78]"
sayisal-loto,2023,Ağustos,8,104,"[6, 20, 40, 46, 47, 48, 28, 71]"
sayisal-loto,2023,Ağustos,8,103,"[1, 29, 36, 48, 60, 89, 67, 56]"
sayisal-loto,2023,Ağustos,8,102,"[15, 30, 72, 76, 78, 79, 51, 51]"
sayisal-loto,2023,Ağustos,8,101,"[9, 18, 24, 42, 76, 86, 71, 10]"
sayisal-loto,2023,Ağustos,8,100,"[17, 20, 32, 33, 49, 57, 40, 18]"
