tconst,titleType,originalTitle,startYear,genres,averageRating,numVotes,m_rating,Streaming
tt2005151,movie,War Dogs,2016.0,"Biography,Comedy,Crime",7.1,275741.0,0.0,ERROR:429
tt2013293,movie,Kaze tachinu,2013.0,"Animation,Biography,Drama",7.8,105607.0,0.0,Netflix
tt2024469,movie,Non-Stop,2014.0,"Action,Mystery,Thriller",6.9,281749.0,0.0,ERROR:429
tt2042568,movie,Inside Llewyn Davis,2013.0,"Drama,Music",7.4,167519.0,0.0,Apple TV
tt2049403,movie,Beetlejuice Beetlejuice,2024.0,"Comedy,Fantasy,Horror",6.7,145215.0,0.0,"Apple TV,Apple TV"
tt2053463,movie,Side Effects,2013.0,"Crime,Drama,Mystery",7.1,200790.0,0.0,TV+
tt2066051,movie,Rocketman,2019.0,"Biography,Drama,Music",7.3,202966.0,0.0,ERROR:429
tt2080374,movie,Steve Jobs,2015.0,"Biography,Drama",7.2,182996.0,0.0,"Apple TV,Apple TV"
tt21064584,movie,The Iron Claw,2023.0,"Biography,Drama,Sport",7.6,103174.0,0.0,Amazon Prime Video
tt21382296,movie,Carry-On,2024.0,"Action,Crime,Thriller",6.5,162045.0,0.0,ERROR:429
tt2139881,movie,Long Shot,2019.0,"Comedy,Romance",6.8,125430.0,0.0,ERROR:429
tt2140373,movie,Saving Mr. Banks,2013.0,"Biography,Comedy,Drama",7.5,172690.0,0.0,"Disney Plus,Apple TV,Apple TV"
tt2170593,movie,St. Vincent,2014.0,"Comedy,Drama",7.2,110717.0,0.0,ERROR:429
tt2199571,movie,Run All Night,2015.0,"Action,Crime,Thriller",6.6,117829.0,0.0,"Apple TV,Apple TV"
tt22022452,movie,Inside Out 2,2024.0,"Adventure,Animation,Comedy",7.5,213840.0,0.0,ERROR:429
tt2222042,movie,Love and Monsters,2020.0,"Action,Adventure,Comedy",6.9,152160.0,0.0,Netflix
tt2224026,movie,Home,2015.0,"Adventure,Animation,Comedy",6.5,115884.0,0.0,"Apple TV,Apple TV"
tt2226417,movie,Insidious: Chapter 2,2013.0,"Horror,Mystery,Thriller",6.6,195353.0,0.0,"Netflix,Amazon Prime Video,Apple TV,Apple TV"
tt2241351,movie,Money Monster,2016.0,"Action,Crime,Drama",6.5,109099.0,0.0,ERROR:429
tt2267968,movie,Kung Fu Panda 3,2016.0,"Action,Adventure,Animation",7.1,202987.0,0.0,ERROR:429
tt22687790,movie,A Haunting in Venice,2023.0,"Crime,Drama,Horror",6.5,130384.0,0.0,ERROR:429
tt2277860,movie,Finding Dory,2016.0,"Adventure,Animation,Comedy",7.2,318165.0,0.0,"Disney Plus,Apple TV"
tt2294449,movie,22 Jump Street,2014.0,"Action,Comedy,Crime",7.0,421250.0,0.0,"Amazon Prime Video,Apple TV,Apple TV"
tt2305051,movie,Wild,2014.0,"Adventure,Biography,Drama",7.1,142721.0,0.0,ERROR:429
tt2312718,movie,Homefront,2013.0,"Action,Crime,Thriller",6.5,135288.0,0.0,ERROR:429
tt2321549,movie,The Babadook,2014.0,"Drama,Horror,Mystery",6.8,259747.0,0.0,ERROR:429
tt2334873,movie,Blue Jasmine,2013.0,"Comedy,Drama,Romance",7.3,215996.0,0.0,ERROR:429
tt23468450,movie,Longlegs,2024.0,"Crime,Horror,Thriller",6.6,182137.0,0.0,TV+
tt2381111,movie,Brooklyn,2015.0,"Drama,Romance",7.5,154795.0,0.0,"Disney Plus,Apple TV,Apple TV"
tt2381941,movie,Focus,2015.0,"Comedy,Crime,Drama",6.6,285496.0,0.0,ERROR:429
tt2386490,movie,How to Train Your Dragon: The Hidden World,2019.0,"Action,Adventure,Animation",7.4,162518.0,0.0,"Apple TV,Apple TV"
tt2402927,movie,Carol,2015.0,"Drama,Romance",7.3,148144.0,0.0,ERROR:429
tt2404463,movie,The Heat,2013.0,"Action,Comedy,Crime",6.6,184665.0,0.0,ERROR:429
tt2406566,movie,Atomic Blonde,2017.0,"Action,Thriller",6.7,213559.0,0.0,"TV+,Apple TV,Apple TV"
tt2431286,movie,Philomena,2013.0,"Biography,Comedy,Drama",7.6,105494.0,0.0,ERROR:429
tt2446980,movie,Joy,2015.0,"Biography,Drama",6.6,149118.0,0.0,Netflix
tt2481498,movie,"Extremely Wicked, Shockingly Evil and Vile",2019.0,"Biography,Crime,Drama",6.7,108621.0,0.0,ERROR:429
tt2503944,movie,Burnt,2015.0,"Comedy,Drama",6.6,137692.0,0.0,TOD TV
tt2510894,movie,Hotel Transylvania 2,2015.0,"Adventure,Animation,Comedy",6.6,151866.0,0.0,ERROR:429
tt2554274,movie,Crimson Peak,2015.0,"Drama,Horror,Mystery",6.5,163162.0,0.0,ERROR:429
tt2582496,movie,Me and Earl and the Dying Girl,2015.0,"Comedy,Drama",7.7,141867.0,0.0,"Apple TV,Apple TV"
tt2631186,movie,Bãhubali: The Beginning,2015.0,"Action,Drama",8.0,144137.0,0.0,ERROR:429
tt2674426,movie,Me Before You,2016.0,"Drama,Romance",7.4,308211.0,0.0,"Amazon Prime Video,Apple TV,Apple TV"
tt2709768,movie,The Secret Life of Pets,2016.0,"Adventure,Animation,Comedy",6.5,226477.0,0.0,"Netflix,Amazon Prime Video,Apple TV,Apple TV"
tt2719848,movie,Everest,2015.0,"Adventure,Biography,Drama",7.1,239520.0,0.0,"Amazon Prime Video,Apple TV,Apple TV"
tt2737304,movie,Bird Box,2018.0,"Horror,Mystery,Sci-Fi",6.6,404692.0,0.0,Netflix
tt2798920,movie,Annihilation,2018.0,"Adventure,Drama,Horror",6.8,377732.0,0.0,ERROR:429
tt2854926,movie,Tag,2018.0,"Action,Comedy",6.5,154660.0,0.0,ERROR:429
tt28607951,movie,Anora,2024.0,"Comedy,Drama,Romance",7.5,170699.0,0.0,"Apple TV,Apple TV"
tt2873282,movie,Red Sparrow,2018.0,"Action,Drama,Thriller",6.6,210579.0,0.0,"Disney Plus,Apple TV,Apple TV"
tt2883512,movie,Chef,2014.0,"Adventure,Comedy,Drama",7.3,241186.0,0.0,MUBI
tt2884206,movie,I Origins,2014.0,"Drama,Mystery,Romance",7.3,136937.0,0.0,"Apple TV,Apple TV"
tt29268110,movie,Smile 2,2024.0,"Horror,Mystery,Thriller",6.7,100033.0,0.0,ERROR:429
tt2935510,movie,Ad Astra,2019.0,"Adventure,Drama,Mystery",6.5,269406.0,0.0,ERROR:429
tt2953050,movie,Encanto,2021.0,"Animation,Comedy,Family",7.2,279961.0,0.0,ERROR:429
tt2980592,movie,The Guest,2014.0,"Action,Mystery,Thriller",6.7,111190.0,0.0,ERROR:429
tt3065204,movie,The Conjuring 2,2016.0,"Horror,Mystery,Thriller",7.3,316931.0,0.0,ERROR:429
tt3079380,movie,Spy,2015.0,"Action,Comedy",7.0,267027.0,0.0,"Disney Plus,Apple TV,Apple TV"
tt3104988,movie,Crazy Rich Asians,2018.0,"Comedy,Drama,Romance",6.9,200109.0,0.0,ERROR:429
tt3228774,movie,Cruella,2021.0,"Adventure,Comedy,Crime",7.3,280079.0,0.0,"Disney Plus,Apple TV,Apple TV"
tt3235888,movie,It Follows,2014.0,"Horror,Mystery,Thriller",6.8,285601.0,0.0,ERROR:429
tt3289956,movie,The Autopsy of Jane Doe,2016.0,"Horror,Mystery,Thriller",6.8,152438.0,0.0,ERROR:429
tt3322364,movie,Concussion,2015.0,"Biography,Drama,Sport",7.1,102687.0,0.0,Apple TV
tt3420504,movie,Finch,2021.0,"Adventure,Drama,Sci-Fi",6.9,104176.0,0.0,ERROR:429
tt3470600,movie,Sing,2016.0,"Animation,Comedy,Family",7.1,201797.0,0.0,ERROR:429
tt3488710,movie,The Walk,2015.0,"Adventure,Biography,Drama",7.3,138331.0,0.0,Apple TV
tt3521126,movie,The Disaster Artist,2017.0,"Biography,Comedy,Drama",7.3,168054.0,0.0,Apple TV
tt3521164,movie,Moana,2016.0,"Adventure,Animation,Comedy",7.6,412220.0,0.0,ERROR:429
tt3531824,movie,Nerve,2016.0,"Adventure,Crime,Drama",6.5,143766.0,0.0,ERROR:429
tt3544112,movie,Sing Street,2016.0,"Comedy,Drama,Music",7.9,104292.0,0.0,ERROR:429
tt3569230,movie,Legend,2015.0,"Biography,Crime,Drama",6.9,212829.0,0.0,ERROR:429
tt3581652,movie,West Side Story,2021.0,"Crime,Drama,Musical",7.1,101204.0,0.0,ERROR:429
tt3606752,movie,Cars 3,2017.0,"Adventure,Animation,Comedy",6.7,134786.0,0.0,ERROR:429
tt3631112,movie,The Girl on the Train,2016.0,"Crime,Drama,Mystery",6.5,205067.0,0.0,ERROR:429
tt3704428,movie,Elvis,2022.0,"Biography,Drama,Music",7.3,249682.0,0.0,"Apple TV,Apple TV"
tt3748172,movie,Gerald's Game,2017.0,"Drama,Horror,Thriller",6.5,135508.0,0.0,ERROR:429
tt3766354,movie,The Equalizer 2,2018.0,"Action,Crime,Mystery",6.7,213670.0,0.0,ERROR:429
tt3774114,movie,Snowden,2016.0,"Biography,Crime,Drama",7.3,167912.0,0.0,"TV+,Apple TV"
tt3846674,movie,To All the Boys I've Loved Before,2018.0,"Comedy,Drama,Romance",7.0,131724.0,0.0,Netflix
tt3863552,movie,Bajrangi Bhaijaan,2015.0,"Action,Adventure,Comedy",8.1,103815.0,0.0,ERROR:429
tt4062536,movie,Green Room,2015.0,"Crime,Horror,Music",7.0,147551.0,0.0,ERROR:429
tt4172430,movie,13 Hours: The Secret Soldiers of Benghazi,2016.0,"Action,Drama,History",7.3,170667.0,0.0,"Apple TV,Apple TV"
tt4178092,movie,The Gift,2015.0,"Drama,Mystery,Thriller",7.0,178962.0,0.0,Netflix
tt4196776,movie,Jason Bourne,2016.0,"Action,Thriller",6.6,249523.0,0.0,ERROR:429
tt4209788,movie,Molly's Game,2017.0,"Biography,Crime,Drama",7.4,196335.0,0.0,TOD TV
tt4218572,movie,Widows,2018.0,"Crime,Drama,Thriller",6.8,106581.0,0.0,ERROR:429
tt4263482,movie,The VVitch: A New-England Folktale,2015.0,"Drama,Fantasy,Horror",7.0,329757.0,0.0,ERROR:429
tt4276820,movie,The Founder,2016.0,"Biography,Drama",7.2,191003.0,0.0,ERROR:429
tt4302938,movie,Kubo and the Two Strings,2016.0,"Action,Adventure,Animation",7.7,142434.0,0.0,ERROR:429
tt4332232,movie,Fractured,2019.0,"Drama,Mystery,Thriller",6.5,102742.0,0.0,Netflix
tt4364194,movie,The Peanut Butter Falcon,2019.0,"Adventure,Comedy,Drama",7.6,113091.0,0.0,Apple TV
tt4468740,movie,Paddington 2,2017.0,"Adventure,Comedy,Family",7.8,104788.0,0.0,TV+
tt4495098,movie,Gran Turismo,2023.0,"Action,Adventure,Drama",7.1,118957.0,0.0,"Amazon Prime Video,TV+,Apple TV,Apple TV"
tt4520988,movie,Frozen II,2019.0,"Adventure,Animation,Comedy",6.8,206364.0,0.0,ERROR:429
tt4572514,movie,Patriots Day,2016.0,"Action,Crime,Drama",7.3,117720.0,0.0,Apple TV
tt4630562,movie,The Fate of the Furious,2017.0,"Action,Crime,Thriller",6.6,263292.0,0.0,"Amazon Prime Video,Apple TV,Apple TV"
tt4633690,movie,Shot Caller,2017.0,"Crime,Drama,Thriller",7.3,107091.0,0.0,ERROR:429
tt4682786,movie,Collateral Beauty,2016.0,"Drama,Romance",6.8,107253.0,0.0,"Apple TV,Apple TV"
tt4686844,movie,The Death of Stalin,2017.0,"Comedy,Drama,History",7.3,119706.0,0.0,ERROR:429
tt4698684,movie,Hunt for the Wilderpeople,2016.0,"Adventure,Comedy,Drama",7.8,147403.0,0.0,ERROR:429
tt4777008,movie,Maleficent: Mistress of Evil,2019.0,"Adventure,Drama,Family",6.6,125270.0,0.0,"Disney Plus,Apple TV"
tt4849438,movie,Bãhubali 2: The Conclusion,2017.0,"Action,Drama",8.2,122693.0,0.0,Netflix
tt4873118,movie,The Covenant,2023.0,"Action,Drama,Thriller",7.5,187181.0,0.0,ERROR:429
tt5052474,movie,Sicario: Day of the Soldado,2018.0,"Action,Crime,Drama",7.1,178124.0,0.0,ERROR:429
tt5104604,movie,Isle of Dogs,2018.0,"Adventure,Animation,Comedy",7.8,198962.0,0.0,"Disney Plus,Apple TV,Apple TV"
tt5109280,movie,Raya and the Last Dragon,2021.0,"Action,Adventure,Animation",7.3,179939.0,0.0,ERROR:429
tt5109784,movie,Mother!,2017.0,"Drama,Horror,Mystery",6.6,258585.0,0.0,ERROR:429
tt5140878,movie,Annabelle: Creation,2017.0,"Horror,Mystery,Thriller",6.5,158467.0,0.0,ERROR:429
tt5164432,movie,"Love, Simon",2018.0,"Comedy,Drama,Romance",7.5,130262.0,0.0,"Apple TV,Apple TV"
tt5177120,movie,The Ministry of Ungentlemanly Warfare,2024.0,"Action,Comedy,War",6.8,133188.0,0.0,Amazon Prime Video
tt5323662,movie,Koe no katachi,2016.0,"Animation,Drama",8.1,118014.0,0.0,ERROR:429
tt5362988,movie,Wind River,2017.0,"Crime,Drama,Mystery",7.7,294857.0,0.0,ERROR:429
tt5442430,movie,Life,2017.0,"Horror,Sci-Fi,Thriller",6.6,266456.0,0.0,"Netflix,Apple TV"
tt5606664,movie,Doctor Sleep,2019.0,"Drama,Fantasy,Horror",7.3,230687.0,0.0,ERROR:429
tt5649144,movie,The Florida Project,2017.0,Drama,7.6,138705.0,0.0,Apple TV
tt5700672,movie,Busanhaeng,2016.0,"Action,Horror,Thriller",7.6,281631.0,0.0,Apple TV
tt5715874,movie,The Killing of a Sacred Deer,2017.0,"Drama,Horror,Mystery",7.0,203034.0,0.0,Apple TV
tt5742374,movie,You Were Never Really Here,2017.0,"Crime,Drama,Thriller",6.7,131528.0,0.0,ERROR:429
tt5813916,movie,Dag II,2016.0,"Action,Drama,War",8.2,111444.0,0.0,ERROR:429
tt5848272,movie,Ralph Breaks the Internet,2018.0,"Adventure,Animation,Comedy",7.0,193763.0,0.0,"Disney Plus,Apple TV"
tt5971474,movie,The Little Mermaid,2023.0,"Adventure,Family,Fantasy",7.2,169884.0,0.0,ERROR:429
tt6048922,movie,Greyhound,2020.0,"Drama,History,War",7.0,123039.0,0.0,ERROR:429
tt6105098,movie,The Lion King,2019.0,"Adventure,Animation,Drama",6.8,281692.0,0.0,ERROR:429
tt6139732,movie,Aladdin,2019.0,"Adventure,Comedy,Family",6.9,302082.0,0.0,"Disney Plus,Apple TV"
tt6292852,movie,I Am Mother,2019.0,"Drama,Mystery,Sci-Fi",6.7,102740.0,0.0,Netflix
tt6412452,movie,The Ballad of Buster Scruggs,2018.0,"Comedy,Drama,Musical",7.2,175653.0,0.0,Netflix
tt6628394,movie,Bad Times at the El Royale,2018.0,"Crime,Drama,Mystery",7.1,172135.0,0.0,ERROR:429
tt6806448,movie,Fast & Furious Presents: Hobbs & Shaw,2019.0,"Action,Adventure,Thriller",6.5,247001.0,0.0,"Amazon Prime Video,Apple TV,Apple TV"
tt6911608,movie,Mamma Mia! Here We Go Again,2018.0,"Comedy,Musical,Romance",6.6,114936.0,0.0,"Apple TV,Apple TV"
tt7040874,movie,A Simple Favor,2018.0,"Comedy,Crime,Mystery",6.8,175317.0,0.0,"blutv,Apple TV"
tt7144666,movie,The Black Phone,2021.0,"Horror,Mystery,Thriller",6.9,224375.0,0.0,ERROR:429
tt7146812,movie,Onward,2020.0,"Adventure,Animation,Comedy",7.4,178348.0,0.0,ERROR:429
tt7395114,movie,The Devil All the Time,2020.0,"Crime,Drama,Thriller",7.1,160827.0,0.0,ERROR:429
tt7401588,movie,Instant Family,2018.0,"Comedy,Drama",7.3,126765.0,0.0,"Apple TV,Apple TV"
tt7405458,movie,A Man Called Otto,2022.0,"Comedy,Drama",7.5,190692.0,0.0,"TOD TV,Apple TV,Apple TV"
tt7456310,movie,Anna,2019.0,"Action,Thriller",6.7,101907.0,0.0,ERROR:429
tt7556122,movie,The Old Guard,2020.0,"Action,Thriller",6.7,191380.0,0.0,Netflix
tt7740496,movie,Nightmare Alley,2021.0,"Crime,Drama,Thriller",7.0,174367.0,0.0,"Disney Plus,Amazon Prime Video,Apple TV,Apple TV"
tt7798634,movie,Ready or Not,2019.0,"Action,Comedy,Horror",6.8,212589.0,0.0,ERROR:429
tt7975244,movie,Jumanji: The Next Level,2019.0,"Action,Adventure,Comedy",6.6,301425.0,0.0,ERROR:429
tt7984734,movie,The Lighthouse,2019.0,"Drama,Fantasy,Horror",7.4,280601.0,0.0,ERROR:429
tt8009428,movie,Hustle,2022.0,"Comedy,Drama,Sport",7.3,153746.0,0.0,Netflix
tt8079248,movie,Yesterday,2019.0,"Comedy,Fantasy,Music",6.8,175458.0,0.0,ERROR:429
tt8097030,movie,Turning Red,2022.0,"Adventure,Animation,Comedy",6.9,163921.0,0.0,ERROR:429
tt8110330,movie,Dil Bechara,2020.0,"Comedy,Drama,Romance",8.3,136099.0,0.0,ERROR:429
tt8178634,movie,RRR (Rise Roar Revolt),2022.0,"Action,Adventure,Drama",7.8,177548.0,0.0,ERROR:429
tt8228288,movie,El hoyo,2019.0,"Horror,Mystery,Sci-Fi",7.0,305153.0,0.0,Netflix
tt8244784,movie,The Hunt,2020.0,"Action,Horror,Thriller",6.6,142698.0,0.0,"Netflix,Apple TV,Apple TV"
tt8332922,movie,A Quiet Place Part II,2020.0,"Drama,Horror,Sci-Fi",7.2,302021.0,0.0,ERROR:429
tt8580274,movie,Eurovision Song Contest: The Story of Fire Saga,2020.0,"Comedy,Music",6.5,105880.0,0.0,Netflix
tt8633478,movie,Run,2020.0,"Drama,Horror,Mystery",6.7,104477.0,0.0,"Amazon Prime Video,Apple TV,Apple TV"
tt8847712,movie,"The French Dispatch of the Liberty, Kansas Evening Sun",2021.0,"Comedy,Drama,Romance",7.1,158270.0,0.0,"Disney Plus,Apple TV,Apple TV"
tt8936646,movie,Extraction,2020.0,"Action,Crime,Thriller",6.8,276666.0,0.0,ERROR:429
tt9071322,movie,Dark Waters,2019.0,"Biography,Drama,History",7.6,114878.0,0.0,"TV+,Apple TV"
tt9218128,movie,Gladiator II,2024.0,"Action,Adventure,Drama",6.5,222658.0,0.0,ERROR:429
tt9411972,movie,Where the Crawdads Sing,2022.0,"Drama,Mystery,Romance",7.2,144905.0,0.0,"TOD TV,Apple TV,Apple TV"
tt9620288,movie,King Richard,2021.0,"Biography,Drama,Sport",7.5,146140.0,0.0,ERROR:429
